Product_ID,Quantity,Product_List_Title,Unit_Price,Total_Cost,Discount_Rate
504,8,Product 9,256.4677905033749,8128.612874500045,0.15
511,8,Product 97,459.5680631346752,3080.5152221065114,0.1
525,5,Product 20,15.59481189249608,5723.75134637395,0.0
534,9,Product 18,222.45556838998104,764.5962878002068,0.0
524,2,Product 47,12.603603077489511,882.7124283909855,0.0
525,2,Product 49,373.7040617275527,1755.7067486617816,0.2
512,3,Product 69,59.47927234070293,6170.97962242514,0.2
550,7,Product 92,113.5035974217362,6296.025259344229,0.1
526,5,Product 95,191.0913577191189,8372.202608123749,0.0
504,2,Product 16,40.71791459471427,9714.301990779311,0.15
560,1,Product 92,130.83578113923207,2046.514397459179,0.2
559,2,Product 89,55.11282318041296,2498.02628471504,0.2
560,7,Product 97,165.61752967794718,3147.1090995928457,0.0
503,6,Product 44,387.8501797674245,6935.661676668798,0.1
503,4,Product 35,301.614520703784,5096.553818483975,0.15
545,3,Product 88,256.4677905033749,5137.687915452733,0.15
545,8,Product 63,255.2957498658067,2061.852526249348,0.2
555,5,Product 48,463.8350935315732,3832.781538682648,0.15
525,6,Product 40,294.2435289880328,3871.527993122264,0.05
535,5,Product 58,336.5288526533212,5118.239609541779,0.05
502,6,Product 61,490.77714001352433,2138.97683099044,0.1
519,8,Product 32,442.02839980331896,8218.50129991963,0.0
526,5,Product 58,256.4677905033749,8574.613639780451,0.2
533,4,Product 6,61.62881190291967,9130.128242854064,0.2
548,5,Product 32,314.9826843673384,565.3406410866685,0.05
509,2,Product 68,43.07624787507275,6764.518139778977,0.05
518,6,Product 68,387.37752376097706,9498.033897552354,0.15
515,8,Product 88,28.409834295464616,8524.326136357131,0.1
512,5,Product 83,255.1761286456247,7074.480253877576,0.05
540,7,Product 7,256.4677905033749,3617.705086577314,0.05
505,1,Product 1,340.0862545627048,6063.082996789819,0.1
521,8,Product 43,210.7388161542364,1418.125925733647,0.2
536,8,Product 6,18.88078011240757,5096.553818483975,0.0
527,1,Product 33,403.29375305293553,5380.224624545396,0.05
520,2,Product 18,15.956818023919537,4380.328023380584,0.1
551,7,Product 85,220.18272338077068,4261.403648861524,0.0
515,6,Product 29,256.4677905033749,2180.521032827847,0.2
544,9,Product 77,434.3868604697288,5965.912144726436,0.1
501,8,Product 55,207.7644911571797,5096.553818483975,0.2
545,6,Product 6,472.92076680370906,2649.5880850302688,0.2
514,8,Product 4,325.96797597093376,2756.0462891464463,0.0
557,1,Product 71,208.10197615488585,5096.553818483975,0.15
511,3,Product 29,315.08896146334246,3213.4468913413093,0.0
513,4,Product 36,222.40139405026085,1265.8463491112166,0.0
513,5,Product 82,141.73822204727483,9224.776649774802,0.0
512,6,Product 89,142.4927103284175,8528.648089212329,0.15
533,9,Product 40,265.51522297352125,2966.8729700289327,0.05
534,5,Product 42,35.65395989186148,2121.729451468562,0.15
537,4,Product 10,32.95743517852553,8344.254039826337,0.1
553,5,Product 3,256.4677905033749,1087.180376547615,0.0
513,5,Product 60,397.8635192697713,4221.553280341643,0.1
530,3,Product 29,86.54121865644477,5436.310920128572,0.1
553,9,Product 67,306.76256576847163,3723.400039440891,0.15
530,1,Product 98,142.99059641889005,2683.353895077375,0.1
505,5,Product 81,270.159462421926,8355.156329241156,0.2
554,8,Product 33,301.69860030446966,4173.71704191779,0.15
520,1,Product 26,89.8873150964796,5669.887293785171,0.2
553,2,Product 94,123.86831829746345,5955.731963357004,0.1
547,1,Product 78,490.7477748552885,5096.553818483975,0.0
554,1,Product 16,434.71747370794014,8239.374544744896,0.2
549,2,Product 17,388.6766909122653,5404.691342377903,0.1
547,5,Product 48,325.6331185231988,4929.844422928279,0.1
520,3,Product 82,314.43330003430896,6594.292571934391,0.05
522,4,Product 84,127.79546731781838,1605.4056090627107,0.0
542,2,Product 52,209.48217967155756,3372.985357146096,0.2
504,1,Product 81,256.4677905033749,9434.787552354324,0.1
505,7,Product 41,420.3098690873738,9518.09450933336,0.05
523,3,Product 90,356.47237386068207,8312.621506260866,0.1
546,5,Product 53,471.1491981415001,744.0516262593776,0.05
557,3,Product 78,328.2593755566492,9793.096351002305,0.2
549,4,Product 96,409.3204669848642,5361.220747589658,0.05
518,7,Product 73,346.63944058658893,8771.355824192418,0.05
520,7,Product 48,242.16681591499383,9696.725623781967,0.0
510,2,Product 99,396.57691117024353,6891.263836918433,0.05
527,2,Product 84,180.9220616450449,8136.146459593014,0.0
515,1,Product 12,128.56879385535223,1492.3179219514382,0.0
516,8,Product 22,256.4677905033749,8092.000725495429,0.2
541,5,Product 56,172.77360622664625,7647.779881885985,0.1
550,9,Product 35,393.1603888074,8191.9128445259485,0.0
516,9,Product 28,183.9130838297349,5096.553818483975,0.0
526,4,Product 61,89.72287446619728,6332.71791008971,0.05
529,8,Product 50,141.12041159670602,7632.31166750503,0.05
513,2,Product 64,120.75420892983986,8950.43345491575,0.15
535,2,Product 41,274.1563308406443,1891.144437726753,0.0
543,2,Product 20,163.32462316468764,6145.297359431674,0.2
517,7,Product 21,163.54047961672015,2163.669831238356,0.2
544,8,Product 80,184.874127833844,1719.095690793263,0.2
518,3,Product 58,111.46714651331908,9602.12108473462,0.0
525,2,Product 52,48.04817398908648,1285.999938372804,0.0
542,7,Product 70,238.49178050868332,5096.553818483975,0.2
545,7,Product 48,174.44912259222292,772.1980619877179,0.0
529,5,Product 93,205.52730564479305,5046.019514235464,0.0
560,2,Product 50,117.58142238260297,1040.3732788876423,0.05
526,1,Product 25,413.2620644704661,5096.553818483975,0.1
529,3,Product 23,349.1160870419408,5096.553818483975,0.0
541,4,Product 96,404.49425606287474,3083.5683142828875,0.0
527,7,Product 38,211.48384381734712,1229.2015879430112,0.0
552,1,Product 90,67.42991378331438,5306.350716035805,0.05
557,3,Product 46,392.8477093161795,2518.2491333569933,0.05
531,4,Product 71,256.4677905033749,5181.786053061834,0.1
544,8,Product 85,256.4677905033749,7521.136271424039,0.05
542,7,Product 12,305.78222827409377,8274.614035405584,0.2
536,4,Product 81,336.7552217397725,918.6256849186232,0.05
522,2,Product 45,255.05524851754723,2883.3514489616523,0.1
520,3,Product 74,272.6081886375379,3899.206868688134,0.2
547,2,Product 66,366.2578131915412,3411.11181568203,0.05
534,7,Product 67,128.5465233546095,1697.0192647079457,0.1
521,5,Product 15,360.06784039490867,4234.48712181431,0.0
521,3,Product 16,295.6337678340889,8569.740859144487,0.15
560,5,Product 13,405.26587598314006,7000.985364790775,0.1
542,8,Product 60,276.8035099608939,2615.422751669307,0.05
525,1,Product 11,196.45367783624832,9751.10392689292,0.05
556,5,Product 58,419.5547046761528,4330.5010152463165,0.0
539,6,Product 52,253.1667889123572,4278.00193711402,0.2
533,3,Product 30,442.62826009417387,5096.553818483975,0.05
538,6,Product 71,179.21755659999505,4232.5035344852,0.05
529,3,Product 34,148.4114889213018,8412.832297955167,0.2
555,9,Product 76,256.4677905033749,9072.83112305141,0.1
541,9,Product 84,454.8704089520135,9413.999422187502,0.1
534,1,Product 84,232.629257303151,7908.298398095647,0.15
558,7,Product 84,392.509541538523,4463.3374763634765,0.15
551,6,Product 97,150.85621579965257,5783.81157998511,0.2
553,2,Product 11,191.76109399730493,9908.15688603966,0.05
508,4,Product 72,32.00653650785177,1627.115774545013,0.1
550,2,Product 82,14.43653917438178,978.9593492209874,0.0
512,8,Product 87,476.5886749918214,2123.895822998059,0.15
536,5,Product 91,405.2798246504222,6233.523661760649,0.2
522,1,Product 18,359.47137280848267,7383.683725052475,0.05
505,2,Product 37,339.5056440322641,5096.553818483975,0.2
529,9,Product 84,345.7158118384972,3404.5675957492654,0.1
535,5,Product 80,261.78868746131616,6786.327485117588,0.1
559,5,Product 18,256.4677905033749,2414.5195910599723,0.05
517,1,Product 20,192.15225450410185,5096.553818483975,0.1
515,3,Product 51,15.93052722029264,8323.74615281228,0.15
544,4,Product 19,47.04646990220788,5989.965570593839,0.1
515,5,Product 13,107.50614809012404,6877.072839676759,0.1
549,9,Product 34,107.6424648687324,6208.6640537613175,0.05
535,3,Product 67,258.459226901972,5096.553818483975,0.15
510,7,Product 8,84.28158665204869,7449.216408409821,0.05
544,1,Product 16,86.67359084176428,8350.237704026775,0.0
511,8,Product 71,272.4717336803135,5035.45380006336,0.2
516,6,Product 97,152.12231066159407,5534.435575837213,0.0
521,1,Product 69,335.46749864459446,6035.787268774475,0.0
549,8,Product 40,320.8382075471268,8154.28799384807,0.05
521,4,Product 12,202.438064202994,6362.506472072235,0.1
502,7,Product 50,242.38496027870727,5096.553818483975,0.1
514,1,Product 81,350.35175935410984,8749.890477495874,0.15
546,3,Product 1,445.4429493300453,8463.189000277105,0.0
519,5,Product 57,470.9844150465229,9375.889084591156,0.0
502,3,Product 25,131.19675475135085,7074.106931493219,0.0
505,5,Product 96,128.33327777586524,4130.325010909408,0.1
518,4,Product 4,95.8586683318554,8419.618099514137,0.0
536,8,Product 79,410.22193858776166,7941.330838082453,0.15
539,7,Product 76,305.71161706125554,5149.229105362593,0.0
539,8,Product 88,382.8171521560831,4136.448953828885,0.0
532,3,Product 42,269.53326473335375,6162.778574763907,0.05
533,7,Product 69,60.23282239257248,657.6285660096798,0.1
515,4,Product 75,10.065999572197809,2577.743103074041,0.1
557,3,Product 9,256.4677905033749,9723.932371243876,0.0
508,9,Product 87,326.7647834025859,3729.7327060358575,0.0
504,9,Product 27,214.0871716329007,2442.259538410594,0.15
511,5,Product 13,256.4677905033749,2762.393209824115,0.1
524,9,Product 50,378.3560262739618,9530.061799066883,0.05
555,9,Product 87,448.1062082412929,4254.963496596,0.05
549,5,Product 38,284.73236452008547,1083.7397562424812,0.15
517,6,Product 36,163.77513602996362,8346.356931225153,0.1
555,1,Product 2,458.1288452857939,5707.37942591621,0.0
555,3,Product 66,130.2226339414434,3906.9050285591184,0.2
541,2,Product 89,297.0737463422244,4364.645609041374,0.1
517,3,Product 32,297.5988882138645,8076.383430316616,0.0
523,5,Product 30,89.06777251713801,6329.560078399146,0.1
517,5,Product 91,471.429073462435,8731.020243627152,0.1
522,3,Product 48,476.2006070772978,1627.7364073365588,0.05
534,9,Product 98,451.9506964070835,5096.553818483975,0.0
509,4,Product 70,256.4677905033749,8488.632748827618,0.0
514,3,Product 87,331.810471102533,7905.408663528603,0.15
515,3,Product 41,381.9125884357462,1452.332855367328,0.0
532,6,Product 80,73.739528216184,5096.553818483975,0.15
527,2,Product 88,42.56702963037334,5096.553818483975,0.2
537,3,Product 95,256.4677905033749,6886.381529294849,0.2
543,1,Product 62,478.0064515729337,6427.985612525333,0.15
514,3,Product 91,400.1583107652706,1066.0774248548653,0.05
556,9,Product 91,356.2486362405677,3581.129084839421,0.1
551,7,Product 19,91.2173921118764,5882.749959601898,0.1
508,8,Product 72,179.14418216216316,7065.030221022987,0.0
546,7,Product 27,115.05917666665064,7289.8289182693425,0.0
516,6,Product 96,144.8912245914115,4326.025105094892,0.1
513,5,Product 18,310.66601597635463,3755.128891963954,0.1
522,6,Product 1,243.6810521693053,5096.553818483975,0.1
508,9,Product 24,340.2697603388084,6957.12355991678,0.2
506,7,Product 58,393.0936930390184,4946.656015225756,0.05
506,3,Product 94,410.3172145632,6443.97816648285,0.1
560,1,Product 91,144.60486937346707,9072.923816217984,0.1
560,4,Product 82,408.9215859396693,3605.939731198415,0.2
504,6,Product 6,296.01965798836835,5072.140536582751,0.0
507,4,Product 8,253.3807571807938,5750.291543879108,0.2
560,4,Product 33,45.80996539323735,5096.553818483975,0.0
530,8,Product 35,147.69220446526967,6838.51720334472,0.0
522,5,Product 34,469.60296340260817,4369.972480021907,0.15
538,2,Product 89,256.4677905033749,5995.678828178636,0.1
503,4,Product 34,459.9371524709642,9415.580503034467,0.0
516,7,Product 92,195.75608384924877,2750.8665866131623,0.0
531,4,Product 46,68.06628556309425,8324.424302115247,0.15
509,3,Product 47,333.1602766339774,2255.964780496737,0.2
529,3,Product 72,376.6943682962125,5096.553818483975,0.05
522,3,Product 87,256.4677905033749,1275.1878400459643,0.0
543,4,Product 25,183.59295033643568,5096.553818483975,0.15
544,6,Product 84,122.0516220057683,3944.318067311398,0.05
517,4,Product 41,481.756491624071,7661.746785744173,0.0
508,1,Product 70,479.2146973910705,3742.5271365254953,0.0
559,4,Product 19,367.142106712274,4933.584648401879,0.2
527,7,Product 1,59.92727015234663,1326.663573876493,0.0
511,2,Product 5,255.1965613979986,4584.859534150068,0.15
545,4,Product 77,266.0625336750051,3099.5839696773305,0.05
507,4,Product 81,169.0107820859176,1261.0044027912213,0.0
538,8,Product 52,382.05332839005206,9173.893935453632,0.15
547,2,Product 86,92.07063365611278,8196.530354617174,0.0
559,3,Product 52,475.9550113062487,4373.606997525956,0.05
520,5,Product 56,256.4677905033749,5926.974464402425,0.1
520,5,Product 2,93.16693000269235,5096.553818483975,0.0
551,4,Product 81,256.4677905033749,5096.553818483975,0.05
541,7,Product 55,75.57589786984964,6785.838966477296,0.0
557,8,Product 47,232.83452785080397,4490.1045408087975,0.15
505,1,Product 43,330.5250411436581,2555.1613874928566,0.1
550,4,Product 36,256.4677905033749,6039.737081446044,0.1
519,7,Product 8,182.99469188414812,1166.027326591941,0.05
515,4,Product 32,33.61114607271515,7725.468603325182,0.0
556,8,Product 88,257.3498431692188,5096.553818483975,0.2
517,2,Product 56,256.4677905033749,9090.311268371868,0.0
501,7,Product 19,55.38648669516993,6498.065597458384,0.0
535,4,Product 90,272.4213692910396,6507.764436422332,0.2
557,1,Product 72,160.32053376584918,7123.055075310815,0.1
531,1,Product 9,280.8264671020872,7648.449207071696,0.05
502,9,Product 46,470.1435549306429,2654.339940536634,0.0
543,2,Product 21,51.70070819869483,5453.081704000541,0.05
512,6,Product 12,132.7292704083245,7721.5288330065105,0.0
520,9,Product 64,358.7441748155639,2539.6109309018766,0.15
555,8,Product 93,230.62458061001627,7474.436960895639,0.2
560,1,Product 33,257.91937479011654,1229.6289589870046,0.15
548,3,Product 43,256.4677905033749,725.2236596229246,0.0
534,9,Product 25,468.7775045197741,5632.844364234247,0.15
534,5,Product 73,14.428849848853169,8296.613527284404,0.15
530,4,Product 97,398.4514756506783,6767.0575928395065,0.0
508,1,Product 96,190.94757740561516,2048.681581241419,0.2
541,7,Product 50,59.88380464527308,6786.8884584805655,0.05
530,1,Product 35,403.3773580640053,5096.124128676149,0.1
559,3,Product 70,19.470539149624507,5874.924770989465,0.0
529,6,Product 23,145.32308333224074,3214.2218927784584,0.15
520,1,Product 14,203.6141447296366,971.3365467189558,0.15
516,9,Product 11,442.6669741665888,5096.553818483975,0.2
556,7,Product 69,428.9372695851224,2483.8938871986047,0.1
536,4,Product 87,169.3924029972564,933.0590005123536,0.1
560,4,Product 96,264.3258172634789,785.9867860075299,0.05
558,1,Product 10,464.8092280758362,9928.888891538729,0.1
515,4,Product 25,454.8408718029317,4434.340148048829,0.0
529,2,Product 99,354.88997490082227,5096.553818483975,0.2
517,5,Product 51,186.51462021220965,5789.456653817785,0.2
526,7,Product 74,89.21900375611133,5096.553818483975,0.2
532,9,Product 92,132.4789037348344,3494.7746291697827,0.1
532,8,Product 6,318.4832714769509,1841.62366204492,0.0
533,4,Product 94,131.30428743714435,5491.967919880985,0.05
556,9,Product 13,324.4498546762935,1985.0112217341784,0.15
554,6,Product 29,123.68890835131724,3686.030259065893,0.05
558,8,Product 33,256.4677905033749,5552.7817817976575,0.2
524,4,Product 76,169.86441984016193,2845.141762159463,0.05
518,5,Product 19,304.7614008569138,9030.664145053992,0.15
533,1,Product 61,256.4677905033749,3315.39732837624,0.15
546,7,Product 51,21.56153267630927,2979.960999231057,0.0
526,8,Product 60,259.3563722396174,6223.269698682584,0.0
516,8,Product 76,256.4677905033749,1066.3645907742607,0.1
507,9,Product 42,474.36713272259067,5302.333223703708,0.2
539,8,Product 85,361.98227593228194,1001.2699496662248,0.15
537,8,Product 21,256.4677905033749,8685.81640464146,0.0
544,3,Product 11,29.771905161252857,5769.9521311823655,0.0
517,8,Product 24,34.48972404324258,4295.428453575881,0.2
513,2,Product 97,472.4137804819082,8278.032180098482,0.1
558,8,Product 74,388.0971863795178,5096.553818483975,0.2
532,1,Product 54,461.440680984358,5096.553818483975,0.05
541,1,Product 18,489.4774795106789,6040.89772696929,0.05
520,3,Product 59,451.869273987652,3782.0681103727343,0.0
520,2,Product 53,379.5898369400411,810.2610774527109,0.15
518,3,Product 42,41.363109838224254,8585.931986546828,0.15
529,1,Product 81,354.2448457520554,2471.638893954183,0.1
522,2,Product 16,283.93904962383505,7673.769365729361,0.0
558,1,Product 50,156.7871821973982,5134.426026168118,0.2
509,6,Product 89,296.3799657811388,1396.9795277745689,0.0
537,8,Product 50,256.4677905033749,6558.85434753312,0.1
514,1,Product 56,406.4215837429214,5421.736231383276,0.05
536,3,Product 13,263.82395253826616,9833.952086432368,0.05
544,6,Product 62,256.4677905033749,9321.990340096245,0.0
540,6,Product 45,54.78182830257044,1353.8300914935262,0.0
534,3,Product 76,256.4677905033749,9365.44833371341,0.1
536,8,Product 47,362.0424341880495,3705.815650160175,0.0
542,6,Product 52,300.6475273293394,3674.830784644544,0.0
532,3,Product 80,256.4677905033749,4153.805221798299,0.0
555,8,Product 70,142.76192217501907,5096.553818483975,0.0
550,6,Product 60,254.45887562261157,3912.4830963355594,0.1
531,3,Product 60,231.1341153843349,2045.2777435021087,0.0
532,1,Product 30,101.20658989914048,2698.1160455800564,0.1
522,5,Product 46,422.9288320586719,8061.300677863272,0.05
547,5,Product 19,229.35997845110495,3235.4807554219287,0.05
524,5,Product 27,155.6724872505935,3293.640890679389,0.1
503,4,Product 34,327.8330888167196,5711.58994301954,0.1
502,8,Product 1,256.4677905033749,737.2307901119711,0.0
553,2,Product 96,200.20119600222785,9007.847057252467,0.0
526,9,Product 74,415.99224297397984,7087.510216534935,0.1
560,8,Product 6,353.57323217922726,7980.033602418093,0.0
541,9,Product 66,332.103206263363,9150.754313537009,0.15
519,3,Product 69,190.49013475923212,1089.3934610872657,0.2
506,1,Product 61,24.293184186179587,2601.767616237608,0.15
511,1,Product 53,184.9893680572464,6735.89123325624,0.1
507,5,Product 46,256.4677905033749,6217.163972481749,0.2
548,9,Product 59,264.8832472322681,6003.48743328841,0.15
550,8,Product 3,192.1447925371482,6996.73129243576,0.05
510,1,Product 48,247.69638338997467,3711.801888979483,0.0
548,6,Product 54,115.30719214783396,7951.851995521574,0.05
501,9,Product 21,37.52627790024512,6267.785168393981,0.0
523,5,Product 13,360.0200515101488,9759.56066246124,0.2
528,4,Product 4,256.4677905033749,5029.969338464682,0.0
552,9,Product 88,113.14840043601804,5096.553818483975,0.2
507,7,Product 5,99.8866762376829,7476.473926676074,0.1
512,6,Product 48,35.31767361240094,1405.9287520935336,0.1
545,7,Product 95,61.61928739585326,4928.725115711792,0.1
512,8,Product 24,423.3883353853937,3604.549705648885,0.1
506,3,Product 58,44.86755973498208,2594.23704033148,0.0
513,9,Product 93,113.87708680234245,6343.726835141399,0.15
502,6,Product 26,490.3806830616707,8041.271987126376,0.05
514,1,Product 3,29.07568202957705,5731.3021046880895,0.15
523,2,Product 93,85.86602017288273,7801.522643675419,0.05
544,5,Product 59,484.3522479048719,4264.969942233095,0.0
541,7,Product 12,334.3647829489956,4279.037688826433,0.1
506,1,Product 72,217.1370320780268,3637.7043412698017,0.0
513,5,Product 60,70.23113244803992,5090.218201479851,0.2
508,8,Product 91,256.4677905033749,5252.646084473723,0.0
547,5,Product 44,319.81825528244354,3924.507798844762,0.05
513,1,Product 57,256.4677905033749,1505.8060230247283,0.2
508,4,Product 92,256.4677905033749,9370.619518513966,0.1
542,3,Product 58,141.59546205228486,8961.255326887504,0.0
530,5,Product 56,226.72396467105628,9263.125694733182,0.1
534,1,Product 50,202.66564850368192,1643.6819984963456,0.1
521,6,Product 33,354.05158712909645,4416.657414400823,0.05
536,3,Product 22,467.1331826591393,2721.221914384109,0.1
551,4,Product 81,357.56720595157867,3418.555961702073,0.05
525,2,Product 47,309.16790995755804,5096.553818483975,0.1
538,2,Product 39,479.3877193178175,3349.449662881715,0.05
512,2,Product 44,489.7007464356564,2354.081913577179,0.0
526,5,Product 58,222.67027662729183,2159.1482660151305,0.0
503,6,Product 85,425.5406239047272,1304.539247815415,0.05
523,3,Product 65,227.52053270812516,5387.382613528995,0.05
515,8,Product 27,364.1414985970143,3132.1578722772965,0.0
523,2,Product 85,303.6580369083245,1784.56448027212,0.2
546,4,Product 51,352.48492595881896,5304.119065923052,0.1
555,6,Product 35,371.56364256895705,4406.3095207601655,0.2
544,8,Product 86,472.7798055202087,4271.425540971004,0.05
502,4,Product 85,492.5806173536132,5096.553818483975,0.1
524,6,Product 2,71.51960523370016,3516.72215244709,0.1
523,3,Product 18,302.8574585243245,6984.0583656083545,0.1
545,8,Product 94,283.09521309077394,962.6010597993328,0.05
515,7,Product 83,162.81329037927276,6844.745113657727,0.2
528,9,Product 31,420.57510367738377,5045.665166018297,0.15
518,8,Product 58,103.55402668510531,2051.984204784992,0.0
559,8,Product 69,53.751867017530735,506.2072122323458,0.15
524,2,Product 89,121.83532811191256,1377.4250170580958,0.0
555,3,Product 23,340.6452880620312,5994.417749607131,0.1
553,9,Product 74,321.61780651022696,8903.575438181331,0.15
536,5,Product 10,91.80701348612736,3836.5841798134174,0.15
541,8,Product 75,204.9399464960569,4861.678221223468,0.1
537,2,Product 19,218.1769130053626,6186.34843556872,0.0
550,5,Product 44,251.96887982389504,8029.65072548678,0.05
502,1,Product 79,150.39457897429023,6193.3432265606925,0.2
503,4,Product 24,433.9949218653671,4700.0168294573405,0.2
554,1,Product 45,200.80842009964888,5875.580322975843,0.0
518,9,Product 2,40.47958082070435,8394.01712502315,0.2
528,5,Product 22,256.4677905033749,4224.8889805934405,0.0
510,7,Product 80,256.4677905033749,6151.050105268141,0.1
540,7,Product 52,483.8472848755116,9338.784991608592,0.1
504,3,Product 48,499.4573798963124,2835.5507036873028,0.05
525,7,Product 45,327.7673618581572,8722.842640135932,0.1
502,5,Product 18,340.32384481267087,5096.553818483975,0.0
513,4,Product 58,256.4677905033749,9712.37451158078,0.2
515,4,Product 15,362.1824127482298,7048.448914975557,0.05
503,8,Product 89,256.4677905033749,2264.464184049263,0.1
540,8,Product 67,168.283399419506,2260.1300781686305,0.15
502,5,Product 49,432.2285428557992,4486.460136664698,0.05
502,5,Product 26,430.4314027935423,9515.316336946513,0.05
536,2,Product 23,441.67677276343215,5890.213969482697,0.1
557,5,Product 81,354.81289201823495,5096.553818483975,0.0
514,4,Product 9,161.79605101245863,4248.436995529776,0.15
545,4,Product 3,215.5295170390837,8359.370422503836,0.0
518,3,Product 96,43.81372038027999,8918.72683522878,0.0
521,4,Product 19,117.85454969332903,8370.167373920413,0.2
535,6,Product 66,321.82339795135346,6831.958778583832,0.0
555,1,Product 34,256.4677905033749,977.3085933183304,0.05
512,4,Product 58,256.4677905033749,4718.983790612877,0.1
557,7,Product 2,256.4677905033749,7755.076558828045,0.1
549,9,Product 87,230.1813735994246,8668.049410710633,0.0
510,4,Product 78,149.2943055344832,5096.553818483975,0.2
506,3,Product 78,256.4677905033749,9030.3852877155,0.05
549,6,Product 57,141.58154047312755,8321.095520460287,0.0
537,1,Product 86,175.2993179168554,6935.234733944291,0.05
559,3,Product 5,128.35305243382408,3965.813466974088,0.15
550,5,Product 57,460.5702020814644,5096.553818483975,0.1
529,8,Product 42,307.79853990383407,5736.019638205535,0.05
505,7,Product 5,105.6678954486811,5952.523727655599,0.0
539,8,Product 44,173.47791396006417,5096.553818483975,0.2
515,9,Product 45,100.96688540160908,9957.904554661534,0.1
520,6,Product 74,61.89384415784124,3121.265596615195,0.0
558,4,Product 81,98.9908442007353,3026.3202810051284,0.05
518,7,Product 35,256.4677905033749,2033.8494236102808,0.15
540,1,Product 89,19.380985318449973,9116.898623942709,0.0
554,6,Product 7,337.20268988554494,2007.9992520559408,0.0
532,9,Product 86,224.1279839761542,5096.553818483975,0.1
515,7,Product 39,480.33277332959307,7782.009504105458,0.15
528,2,Product 82,497.461454043316,9815.398157076874,0.0
547,7,Product 20,445.6726827306049,4704.484786361746,0.15
507,1,Product 75,44.54105336514088,5096.553818483975,0.0
544,7,Product 73,377.960501198026,1271.6815306633905,0.2
554,1,Product 46,218.36181086447,5632.817052007918,0.15
541,6,Product 10,265.5100218417713,6818.031895562996,0.2
510,2,Product 52,377.4891212415147,1018.37137868564,0.1
536,9,Product 38,453.9943910449236,5611.215700957078,0.15
559,1,Product 51,421.1086905818253,4059.858719820076,0.1
508,9,Product 2,153.7212192824767,9651.92304423736,0.2
520,5,Product 52,351.5965448869865,4450.276396174904,0.0
538,9,Product 17,318.8211375335174,1623.0769117653415,0.1
531,1,Product 28,412.4802978213402,6026.498150501274,0.1
517,2,Product 18,316.1440927668072,3618.214503944224,0.2
539,4,Product 53,336.6342347328434,2651.9554473430044,0.1
504,8,Product 75,355.6758068389083,7265.3019358657475,0.05
554,8,Product 87,106.4935951821799,4907.82613258543,0.0
532,2,Product 90,329.30348263386554,2026.4560547625288,0.15
515,9,Product 98,487.355277470015,1249.9243279922775,0.1
512,5,Product 65,256.4677905033749,4854.074148581966,0.2
504,6,Product 63,164.97237336736032,3990.21192262217,0.15
548,1,Product 10,104.9929032890774,1692.7230040355323,0.2
501,5,Product 95,134.0197541980083,927.4698017365316,0.1
542,9,Product 40,256.4677905033749,3410.946768834845,0.0
510,6,Product 92,45.72189933027272,4476.769111724134,0.0
530,6,Product 30,266.0299887319383,8520.01709021836,0.05
527,9,Product 32,425.0598052221108,4706.582297165506,0.1
558,5,Product 2,256.4677905033749,1435.029796463003,0.2
542,9,Product 44,34.61074561734715,1041.2979064749986,0.1
541,4,Product 74,359.1844532182713,4302.016620571884,0.1
530,5,Product 9,123.92793618183728,5773.770974155291,0.1
519,7,Product 37,256.4677905033749,709.628412481763,0.2
516,1,Product 84,258.82448133980176,8891.099213549127,0.1
516,6,Product 28,38.28875802030744,9157.722305746993,0.0
542,1,Product 52,215.4431139713508,4440.843727452844,0.0
513,8,Product 23,256.4677905033749,1778.4745374890235,0.0
551,8,Product 62,91.98743896051958,5691.356146417182,0.1
528,6,Product 16,173.6844831776969,2968.367310432845,0.0
509,2,Product 30,43.66970208474088,6485.884705185802,0.0
551,6,Product 5,355.518181329576,5096.553818483975,0.0
518,6,Product 51,42.838103498092885,5096.553818483975,0.0
553,7,Product 13,47.03597078849282,5096.553818483975,0.1
529,3,Product 97,243.4045093175384,4482.237321070153,0.1
526,5,Product 50,194.8858464419645,2871.8550510321866,0.15
560,5,Product 14,498.8378657270567,5096.553818483975,0.2
503,8,Product 11,184.10667675220495,6346.497408297937,0.1
512,3,Product 52,222.05577100363868,2785.0500592114126,0.15
504,8,Product 3,286.3962741284237,7290.156126217485,0.0
507,4,Product 16,385.1179077527718,4100.884611138833,0.2
528,5,Product 56,376.836164721838,2260.0683761415758,0.05
507,6,Product 91,256.4677905033749,7636.182801063406,0.15
516,6,Product 47,132.99067779852714,5840.793705112988,0.1
521,8,Product 16,419.3853106136752,1692.1198195919314,0.1
505,4,Product 33,420.86099858308216,510.5648948637804,0.1
537,7,Product 81,179.79684229683193,5860.202258503093,0.1
528,8,Product 66,202.3045112524452,5549.935450523946,0.05
515,9,Product 5,479.3170024842199,5264.42062332658,0.0
509,1,Product 55,105.95821122579233,5096.553818483975,0.0
513,2,Product 24,268.5619584486305,8390.916224102017,0.2
549,9,Product 5,214.1172559563232,2886.1080417098124,0.15
520,3,Product 90,119.90380680967208,9674.598493287602,0.0
512,8,Product 85,88.57904899867414,1502.0925608798389,0.1
546,4,Product 46,286.8918031018506,2902.1521233760564,0.15
513,2,Product 91,170.05323221869637,3902.327307026872,0.15
536,8,Product 93,465.2783648075768,2786.3698901929542,0.2
529,2,Product 61,205.0225935477064,4038.834849757926,0.0
